ID,Prediction
11096,0.0014
11097,0.0024
11098,0.0
11099,0.0002
11100,0.0002
11101,0.3108
11102,0.3028
11103,0.0
11104,0.3512
11105,1.0
11106,0.4232
11107,0.0028
11108,0.3396
11109,0.6132
11110,0.0816
11111,0.0694
11112,0.0
11113,0.0
11114,0.2096
11115,0.2088
11116,0.0724
11117,0.485
11118,0.0
11119,0.735
11120,0.4598
11121,0.2678
11122,0.9124
11123,0.001
11124,0.0018
11125,0.5152
11126,0.1324
11127,0.2098
11128,0.0888
11129,0.16
11130,0.3396
11131,0.0544
11132,0.0866
11133,0.197
11134,0.4742
11135,0.1234
11136,0.0858
11137,0.5906
11138,0.5486
11139,0.2922
11140,0.9998
11141,0.1018
11142,0.0
11143,0.0428
11144,0.0462
11145,0.4872
11146,0.7998
11147,0.0172
11148,0.0502
11149,0.0962
11150,1.0
11151,0.1026
11152,0.1646
11153,0.0712
11154,0.3274
11155,0.0836
11156,0.0004
11157,0.627
11158,0.0
11159,0.736
11160,1.0
11161,0.0718
11162,0.4228
11163,0.0
11164,0.4186
11165,0.0328
11166,0.0
11167,0.0122
11168,0.1556
11169,0.238
11170,0.1358
11171,1.0
11172,0.3318
11173,0.105
11174,0.0036
11175,0.0866
11176,0.0004
11177,0.326
11178,0.0
11179,0.0
11180,0.0636
11181,0.0006
11182,0.9954
11183,0.4394
11184,0.7766
11185,0.094
11186,0.5496
11187,0.3754
11188,0.9936
11189,0.1802
11190,0.0014
11191,0.581
11192,1.0
11193,0.0508
11194,0.0
11195,0.9376
11196,0.01
11197,0.0
11198,0.9128
11199,0.0002
11200,0.0008
11201,0.0028
11202,0.518
11203,0.012
11204,0.214
11205,0.0612
11206,0.0222
11207,0.002
11208,0.0
11209,0.0276
11210,0.0268
11211,0.0
11212,0.4016
11213,1.0
11214,0.438
11215,0.165
11216,0.2568
11217,0.4376
11218,0.022
11219,0.414
11220,0.0356
11221,0.3018
11222,0.004
11223,0.3188
11224,0.0696
11225,0.073
11226,0.1312
11227,0.0002
11228,0.2062
11229,0.6768
11230,0.0
11231,0.0
11232,0.521
11233,1.0
11234,0.8796
11235,0.0182
11236,0.2566
11237,0.0382
11238,0.0318
11239,0.0454
11240,0.804
11241,0.2018
11242,0.2792
11243,0.4808
11244,0.2534
11245,0.5158
11246,0.0572
11247,0.6922
11248,0.3692
11249,0.333
11250,1.0
11251,0.1174
11252,0.3004
11253,0.491
11254,0.5146
11255,0.4258
11256,0.1754
11257,0.0492
11258,0.4418
11259,1.0
11260,0.0
11261,0.0
11262,0.029
11263,0.6562
11264,0.181
11265,1.0
11266,0.3052
11267,0.5196
11268,1.0
11269,0.8736
11270,0.2254
11271,0.0056
11272,0.0806
11273,0.0058
11274,0.2614
11275,0.0
11276,0.0
11277,0.2414
11278,0.294
11279,0.275
11280,0.4076
11281,0.0124
11282,0.0052
11283,0.1642
11284,0.0018
11285,0.019
11286,0.1386
11287,0.0002
11288,0.0006
11289,1.0
11290,0.1166
11291,0.4772
11292,0.0
11293,0.4764
11294,0.1512
11295,0.5592
11296,0.0212
11297,0.9236
11298,0.0216
11299,0.8851
11300,0.0192
11301,0.0276
11302,0.037
11303,0.8486
11304,0.9644
11305,0.2284
11306,0.0
11307,0.0
11308,0.0052
11309,0.2392
11310,0.5348
11311,0.4178
11312,0.0452
11313,0.085
11314,0.8256
11315,0.0774
11316,1.0
11317,0.6818
11318,0.8728
11319,0.002
11320,0.1264
11321,0.0436
11322,0.0
11323,0.0
11324,0.3564
11325,0.8116
11326,0.0408
11327,0.0062
11328,0.0032
11329,0.8116
11330,0.0036
11331,0.1316
11332,0.0
11333,0.0766
11334,0.0396
11335,0.1976
11336,0.302
11337,0.0
11338,0.2826
11339,0.1658
11340,0.0292
11341,1.0
11342,0.0
11343,0.0002
11344,0.0092
11345,0.0532
11346,0.2952
11347,0.979
11348,0.8934
11349,0.0934
11350,0.3636
11351,0.636
11352,0.0022
11353,0.0056
11354,0.0
11355,1.0
11356,0.0154
11357,0.0008
11358,1.0
11359,0.0066
11360,0.5618
11361,0.1004
11362,0.0586
11363,0.0
11364,1.0
11365,0.015
11366,0.0
11367,0.038
11368,0.0
11369,0.5628
11370,1.0
11371,0.7464
11372,0.0006
11373,0.0014
11374,0.387617380952381
11375,0.0
11376,0.3088
11377,0.0002
11378,0.1408
11379,0.1198
11380,0.029
11381,0.0
11382,0.1718
11383,0.1504
11384,0.0
11385,0.6636
11386,0.2684
11387,0.0008
11388,0.1202
11389,0.5822
11390,0.1142
11391,0.6296
11392,0.1062
11393,0.0
11394,1.0
11395,0.1772
11396,0.0324
11397,0.6134
11398,0.4676
11399,0.0498
11400,0.0004
11401,0.6978
11402,0.8634
11403,0.0308
11404,0.9918
11405,0.0
11406,0.0
11407,0.789
11408,0.0028
11409,0.4402
11410,0.0676
11411,0.3806
11412,0.6166
11413,0.279
11414,0.0632
11415,0.055
11416,0.2192
11417,0.14458
11418,0.6142
11419,0.4792
11420,0.0
11421,0.1276
11422,0.5432
11423,0.0036
11424,0.0
11425,0.013
11426,0.0004
11427,0.0018
11428,0.0238
11429,0.0
11430,0.005
11431,0.0006
11432,0.3654
11433,0.0106
11434,0.0038
11435,0.0008
11436,0.0006
11437,0.0924
11438,0.5832
11439,0.0
11440,0.5112
11441,0.0
11442,0.0
11443,0.0548
11444,0.1408
11445,0.281
11446,1.0
11447,0.9952
11448,0.2752
11449,0.0
11450,1.0
11451,0.6146
11452,0.029
11453,0.1676
11454,0.4244
11455,0.0126
11456,0.6756
11457,0.0018
11458,0.6
11459,0.0172
11460,0.7752
11461,0.0
11462,0.0
11463,0.019
11464,0.193
11465,0.557
11466,0.2932
11467,0.0068
11468,1.0
11469,0.001
11470,0.7072
11471,0.4816
11472,0.0
11473,0.4314
11474,0.0816
11475,0.0
11476,0.0
11477,0.0002
11478,0.0014
11479,0.0
11480,0.025
11481,1.0
11482,0.1818
11483,0.0002
11484,0.3786
11485,0.4394
11486,0.6486
11487,0.0
11488,0.019
11489,0.084
11490,0.8854
11491,0.5524
11492,0.0434
11493,0.3528
11494,0.043
11495,0.0546
11496,0.5386
11497,0.3344
11498,0.0
11499,0.0034
11500,0.5048
11501,0.027
11502,0.3504
11503,0.0
11504,0.0
11505,0.3466
11506,0.1584
11507,0.0078
11508,0.0004
11509,0.349
11510,0.3198
11511,0.7178
11512,0.0056
11513,0.0036
11514,0.2288
11515,0.004
11516,0.125
11517,0.0
11518,0.0926
11519,0.0028
11520,0.0004
11521,0.0056
11522,0.004
11523,0.0002
11524,0.0244
11525,0.0
11526,0.682
11527,0.0
11528,0.0006
11529,0.002
11530,0.5168
11531,0.0926
11532,0.6288
11533,0.0056
11534,0.0
11535,0.3143033333333333
11536,0.6734
11537,0.02
11538,0.0478
11539,0.4748
11540,0.757
11541,0.4182
11542,0.9712
11543,0.1448
11544,0.28243333333333337
11545,0.6366
11546,0.0144
11547,0.1476
11548,0.0
11549,0.0006
11550,0.0
11551,0.045
11552,0.9652
11553,0.0002
11554,0.4292
11555,0.363
11556,0.0002
11557,0.4558
11558,0.8798
11559,0.1618
11560,0.0
11561,0.0126
11562,0.3152
11563,0.0
11564,0.0118
11565,0.0
11566,0.1128
11567,0.0426
11568,0.0472
11569,0.9998
11570,1.0
11571,0.0
11572,0.1246
11573,0.5986
11574,0.0104
11575,0.0
11576,0.0006
11577,0.152
11578,0.3806
11579,0.9212
11580,0.0184
11581,0.4258
11582,0.0308
11583,1.0
11584,0.109
11585,0.0272
11586,0.0008
11587,1.0
11588,0.0204
11589,0.3828
11590,0.0028
11591,0.2626
11592,0.051
11593,0.607
11594,0.0026
11595,0.0878
11596,0.0608
11597,0.5978
11598,0.0522
11599,0.6248
11600,0.0
11601,0.1172
11602,0.1474
11603,0.0146
11604,0.0
11605,0.414
11606,0.2182
11607,0.3688
11608,0.039
11609,0.0002
11610,0.0
11611,0.1904
11612,0.0
11613,0.0722
11614,0.7332
11615,0.0062
11616,0.5554
11617,0.0
11618,0.27
11619,0.0002
11620,0.6478
11621,0.3286
11622,0.0092
11623,0.0954
11624,0.0154
11625,0.0002
11626,0.019
11627,0.0
11628,0.0
11629,0.5462
11630,0.7532
11631,0.0
11632,0.4556
11633,0.8026
11634,0.1892
11635,0.0002
11636,0.0
11637,0.2562
11638,0.002
11639,0.0782
11640,0.0404
11641,0.1856
11642,0.114
11643,0.0082
11644,0.6898
11645,0.2634
11646,0.0
11647,0.0
11648,0.0004
11649,0.0002
11650,0.0574
11651,0.0
11652,0.0062
11653,0.0
11654,0.2084
11655,0.0952
11656,0.4092
11657,0.4068
11658,0.234
11659,0.2002
11660,0.4784
11661,0.0
11662,0.1314
11663,0.2246
11664,0.521
11665,0.1498
11666,1.0
11667,0.1568
11668,0.1298
11669,0.0004
11670,0.0092
11671,0.0138
11672,0.8976
11673,0.0002
11674,0.0
11675,0.0826
11676,0.5764
11677,0.0
11678,0.0364
11679,0.2436
11680,0.0072
11681,0.0
11682,0.032
11683,0.17
11684,0.0942
11685,0.349
11686,0.2248
11687,0.0
11688,0.1262
11689,0.2912
11690,0.942
11691,0.5476
11692,0.0
11693,0.0952
11694,0.034
11695,0.0002
11696,0.0
11697,0.1562
11698,0.0
11699,0.0036
11700,0.0088
11701,0.0592
11702,0.28
11703,0.0
11704,0.0
11705,0.1506
11706,0.5484
11707,0.4228
11708,0.7594
11709,0.2156
11710,0.0206
11711,0.1038
11712,0.0002
11713,0.0138
11714,0.9074
11715,0.0012
11716,0.0
11717,0.1982
11718,0.0104
11719,0.0012
11720,0.6302
11721,0.0122
11722,0.0016
11723,1.0
11724,0.0096
11725,0.4424
11726,0.0014
11727,0.0124
11728,0.0994
11729,0.701
11730,0.0004
11731,0.4618
11732,0.0
11733,0.1522
11734,1.0
11735,0.5474
11736,0.0034
11737,0.1612
11738,1.0
11739,0.0062
11740,0.0104
11741,0.455
11742,0.0756
11743,0.2498
11744,0.0
11745,0.0
11746,0.2976
11747,0.0
11748,0.2764
11749,0.0058
11750,0.211
11751,0.0
11752,0.0
11753,0.4542
11754,0.0452
11755,0.5906
11756,0.0268
11757,0.0
11758,0.9424
11759,0.8798
11760,0.0
11761,0.0
11762,0.3732
11763,0.965
11764,0.5594
11765,0.0028
11766,0.0218
11767,0.0016
11768,0.4046
11769,0.12455
11770,0.0
11771,0.1342
11772,0.3684
11773,0.0348
11774,0.0016
11775,0.0
11776,0.1348
11777,0.9998
11778,0.7864
11779,0.9504
11780,0.0198
11781,0.1728
11782,0.112
11783,1.0
11784,0.3838
11785,0.1734
11786,0.8302
11787,1.0
11788,0.6464
11789,0.9042
11790,0.0038
11791,0.4098
11792,0.301
11793,0.325
11794,0.031
11795,0.0004
11796,0.0
11797,0.0644
11798,0.9994
11799,0.1492
11800,0.0
11801,0.0064
11802,0.4153666666666667
11803,0.093
11804,0.0132
11805,0.0006
11806,0.109
11807,0.4276
11808,0.0002
11809,0.0104
11810,0.0
11811,0.0
11812,0.0
11813,1.0
11814,0.3918
11815,0.0
11816,0.0414
11817,0.0
11818,0.3508
11819,0.4236
11820,0.0016
11821,0.1796
11822,0.2526
11823,0.0014
11824,0.4176
11825,0.0306
11826,0.0002
11827,0.9832
11828,0.1114
11829,0.8432
11830,0.225
11831,0.0
11832,0.2978
11833,0.9932
11834,0.7264
11835,0.0
11836,0.0082
11837,0.0
11838,0.0082
11839,1.0
11840,0.0
11841,0.0
11842,1.0
11843,0.2056
11844,0.248
11845,0.0416
11846,0.363
11847,0.344
11848,0.8434
11849,0.0
11850,0.7354
11851,0.0746
11852,0.3278
11853,0.0744
11854,0.8796
11855,0.0266
11856,0.1802
11857,0.6048366666666666
11858,0.9924
11859,0.0006
11860,0.0002
11861,0.0
11862,0.0
11863,0.182
11864,0.4598
11865,0.3682
11866,0.0248
11867,0.306
11868,0.002
11869,0.022
11870,0.0888
11871,0.0
11872,0.5816
11873,0.0006
11874,0.1956
11875,0.5358
11876,0.0108
11877,0.0004
11878,0.4268
11879,0.0002
11880,0.0
11881,0.0
11882,0.074
11883,0.0002
11884,0.5388
11885,0.9996
11886,1.0
11887,0.5342
11888,0.3618
11889,0.0438
11890,0.0
11891,0.2356
11892,0.497
11893,0.0024
11894,0.6146
11895,0.085
11896,0.1956
11897,0.0036
11898,0.0
11899,0.0006
11900,0.0148
11901,0.1016
11902,0.0006
11903,0.2588
11904,0.0076
11905,0.006
11906,0.0
11907,0.7038
11908,0.0868
11909,0.0054
11910,1.0
11911,0.0058
11912,0.0698
11913,0.0
11914,0.8694
11915,0.0104
11916,0.5996
11917,0.243
11918,0.0
11919,0.8424
11920,0.0002
11921,0.0
11922,0.0146
11923,0.022
11924,0.0036
11925,0.0
11926,1.0
11927,0.3606
11928,0.0254
11929,0.002
11930,0.0
11931,0.0002
11932,0.0046
11933,1.0
11934,0.7124
11935,0.0
11936,0.0168
11937,0.0288
11938,0.0014
11939,0.006
11940,0.0042
11941,0.831
11942,0.3844
11943,0.7226
11944,0.656
11945,0.1179
11946,0.5985438095238096
11947,0.0
11948,0.0
11949,0.0002
11950,0.0
11951,0.0
11952,0.1682
11953,0.1464
11954,0.6482
11955,0.107
11956,0.0256
11957,0.0
11958,0.4054
11959,0.44885
11960,0.322
11961,0.0034
11962,0.016
11963,0.0
11964,0.0272
11965,0.001
11966,0.6086
11967,0.002
11968,0.0028
11969,0.2628
11970,0.0334
11971,0.0194
11972,0.0706
11973,0.0004
11974,0.0
11975,0.0696
11976,0.22788666666666668
11977,0.0188
11978,0.001
11979,0.0944
11980,0.03
11981,1.0
11982,0.065
11983,0.0056
11984,1.0
11985,0.153
11986,0.0596
11987,0.0
11988,0.3778
11989,0.4776
11990,0.019
11991,0.0504
11992,0.3586
11993,1.0
11994,0.5113
11995,0.7958
11996,0.0052
11997,0.616
11998,0.0004
11999,0.0016
12000,0.5908
12001,0.1904
12002,0.3126
12003,0.0
12004,0.724
12005,0.0576
12006,0.1036
12007,0.0
12008,0.0
12009,0.0
12010,0.0008
12011,0.0182
12012,0.0
12013,1.0
12014,0.341
12015,0.4052
12016,0.0626
12017,0.0104
12018,0.0116
12019,0.375
12020,0.0638
12021,0.135
12022,0.14
12023,0.3097633333333334
12024,0.1156
12025,0.0006
12026,0.0004
12027,0.0996
12028,0.5595766666666666
12029,0.6918
12030,0.9766
12031,0.359
12032,0.0002
12033,0.1952
12034,0.3224
12035,0.1428
12036,0.4188
12037,0.8588
12038,0.0
12039,0.0654
12040,0.1704
12041,0.0
12042,0.0016
12043,0.3336
12044,0.7152
12045,0.0444
12046,0.0
12047,0.0892
12048,0.0
12049,0.0
12050,0.045
12051,0.4212
12052,0.0004
12053,0.2806
12054,0.0
12055,0.2188
12056,0.1278
12057,0.0606
12058,0.0
12059,0.1722
12060,0.059
12061,0.2436
12062,0.9996
12063,0.5828
12064,0.0
12065,0.5778
12066,0.4516
12067,0.0
12068,0.0032
12069,0.0
12070,0.3092
12071,0.2584
12072,0.4466
12073,0.9976
12074,0.2202
12075,0.3492
12076,0.0
12077,0.03
12078,0.8832
12079,0.0
12080,0.0052
12081,0.8402
12082,0.3014
12083,1.0
12084,0.0
12085,0.1736
12086,0.028
12087,0.0
12088,0.2316
12089,0.6538
12090,0.0032
12091,0.0336
12092,0.2002
12093,0.0014
12094,0.2154
12095,0.9498
12096,0.3332
12097,0.0002
12098,0.5161333333333334
12099,0.0254
12100,0.8616
12101,0.0696
12102,0.0044
12103,0.6608
12104,0.9646
12105,0.0048
12106,0.0596
12107,0.0
12108,0.816
12109,0.8254
12110,0.3648
12111,0.0002
12112,0.0864
12113,0.6334
12114,0.179
12115,0.0148
12116,0.0142
12117,0.0152
12118,0.17506666666666665
12119,0.0
12120,0.0016
12121,0.0
12122,0.0036
12123,0.0
12124,1.0
12125,0.4954
12126,0.0006
12127,0.0
12128,1.0
12129,0.325
12130,0.0
12131,0.0064
12132,0.0736
12133,0.0154
12134,0.0068
12135,0.2604
12136,0.2338
12137,0.1716
12138,0.6502
12139,0.7104
12140,0.6672
12141,0.4666
12142,0.751
12143,0.0316
12144,0.0014
12145,0.002
12146,0.5094
12147,0.0666
12148,0.24
12149,0.616
12150,0.3936
12151,0.0344
12152,0.0004
12153,0.0
12154,0.2
12155,0.3524
12156,0.0
12157,0.2618
12158,0.0
12159,0.0
12160,0.0006
12161,0.305
12162,0.0594
12163,0.0184
12164,0.0
12165,0.0806
12166,0.0
12167,0.1144
12168,0.0036
12169,0.7728
12170,0.9928
12171,0.0498
12172,0.0
12173,0.0
12174,0.5634
12175,0.005
12176,0.6162
12177,0.051
12178,0.0528
12179,0.011
12180,0.0038
12181,0.2156
12182,0.011
12183,0.5338
12184,0.0064
12185,0.0712
12186,0.0
12187,0.2838
12188,0.0056
12189,0.4872
12190,0.0
12191,0.0
12192,0.0006
12193,0.0216
12194,0.1158
12195,0.3296
12196,0.3538
12197,0.0512
12198,0.0006
12199,0.2276
12200,0.3936
12201,0.0008
12202,0.1742
12203,0.0
12204,1.0
12205,0.1596
12206,1.0
12207,0.0094
12208,0.0088
12209,0.7346
12210,0.9998
12211,0.0042
12212,0.556
12213,0.0002
12214,0.0294
12215,0.0064
12216,1.0
12217,0.1004
12218,0.0302
12219,0.0008
12220,0.0892
12221,0.0038
12222,0.348
12223,1.0
12224,0.0002
12225,0.9496
12226,0.015
12227,0.8702
12228,0.0308
12229,0.0006
12230,0.4098
12231,0.0
12232,0.0002
12233,0.178
12234,0.9682
12235,0.2152
12236,0.2624
12237,0.9178
12238,0.001
12239,0.5186
12240,0.6158
12241,0.304
12242,0.255
12243,0.0002
12244,0.0
12245,0.0
12246,0.0
12247,0.3056
12248,0.7728
12249,0.013
12250,0.0058
12251,0.0502
12252,1.0
12253,0.2184
12254,0.0
12255,0.4612
12256,0.0
12257,0.876
12258,0.0
12259,0.0584
12260,0.0004
12261,0.0006
12262,0.2114
12263,0.0172
12264,0.8736
12265,0.4012
12266,0.0006
12267,0.0008
12268,0.3604
12269,0.2624
12270,0.0232
12271,0.1368
12272,0.853
12273,0.0
12274,0.0
12275,0.4552
12276,0.0
12277,0.5516
12278,0.0
12279,0.0
12280,0.6352
12281,0.3128
12282,0.999
12283,0.0044
12284,0.1306
12285,0.1768
12286,0.4608
12287,0.5332
12288,0.0128
12289,0.0002
12290,0.2416
12291,0.2894
12292,0.0
12293,0.4304
12294,0.0066
12295,0.2426
12296,0.1684
12297,0.2294
12298,0.0
12299,0.0032
12300,0.1742
12301,0.004
12302,0.0002
12303,0.2964
12304,1.0
12305,0.0028
12306,0.1454
12307,0.0
12308,0.1774
12309,0.0
12310,0.0108
12311,0.201
12312,0.2256
12313,0.451
12314,0.387
12315,0.1514
12316,0.6384
12317,0.1008
12318,0.1716
12319,0.2756
12320,0.0334
12321,0.2196
12322,0.613
12323,0.4786
12324,0.0118
12325,0.653
12326,0.1686
12327,0.237
12328,0.0106
12329,0.3946
12330,0.4114
12331,0.0
12332,0.2624
12333,0.001
12334,0.2632
12335,0.0
12336,0.0872
12337,0.1116
12338,0.021
12339,0.0056
12340,0.2538
12341,0.4142
12342,0.0002
12343,0.5922
12344,0.0064
12345,0.7284
12346,0.2436
12347,0.0032
12348,0.0
12349,0.1212
12350,1.0
12351,0.3752
12352,0.3458
12353,0.0
12354,0.4852
12355,1.0
12356,0.026
12357,0.0
12358,0.0006
12359,0.1002
12360,0.0254
12361,0.468
12362,0.2508
12363,0.3318
12364,1.0
12365,0.0352
12366,0.0278
12367,0.0324
12368,0.1214
12369,0.3484
12370,0.44
12371,0.0188
12372,0.0004
12373,0.0728
12374,0.6576
12375,0.0
12376,0.4736
12377,0.8766
12378,0.0
12379,0.1288
12380,0.0
12381,0.5372
12382,0.3008
12383,0.0622
12384,0.0006
12385,0.8548
12386,0.0
12387,0.0066
12388,0.0
12389,0.1648
12390,0.046
12391,0.8314
12392,0.0004
12393,0.0016
12394,0.0
12395,0.0162
12396,0.3858
12397,0.0626
12398,0.775
12399,0.0
12400,0.0
12401,0.4078
12402,0.7262
12403,0.0
12404,0.0008
12405,0.6106
12406,0.0918
12407,0.0
12408,1.0
12409,0.0
12410,0.0248
12411,0.0208
12412,0.1486
12413,0.0004
12414,0.0
12415,0.1306
12416,1.0
12417,0.2434
12418,0.1598
12419,0.0878
12420,0.007
12421,0.0002
12422,0.0
12423,0.0128
12424,0.0152
12425,0.032
12426,0.4162
12427,0.0012
12428,0.0
12429,0.0692
12430,0.251
12431,0.0004
12432,0.0
12433,0.1228
12434,0.0
12435,0.0008
12436,0.697
12437,0.0002
12438,0.0048
12439,0.106
12440,0.0
12441,0.0
12442,0.003
12443,0.0
12444,0.1508
12445,0.0022
12446,0.0002
12447,0.0002
12448,0.0024
12449,1.0
12450,0.0024
12451,0.0084
12452,0.0224
12453,1.0
12454,0.31794333333333336
12455,0.9226
12456,0.0158
12457,0.1826
12458,0.3822
12459,0.6434
12460,0.0082
12461,0.0274
12462,0.0
12463,0.20298
12464,0.0
12465,0.0018
12466,1.0
12467,0.0752
12468,0.6784
12469,0.0108
12470,0.0
12471,1.0
12472,0.0954
12473,0.115
12474,0.233
12475,0.4722
12476,0.0342
12477,0.4094
12478,0.7482
12479,0.0
12480,0.0
12481,0.0402
12482,0.0234
12483,0.0
12484,0.004
12485,0.0002
12486,0.6082
12487,0.2948
12488,0.006
12489,0.797
12490,0.5082
12491,0.0028
12492,0.7396
12493,0.0428
12494,0.6608
12495,0.2118
12496,0.021
12497,0.0016
12498,0.0018
12499,1.0
12500,0.3608
12501,0.6243
12502,0.5114
12503,0.0002
12504,0.1808
12505,0.0074
12506,0.2314
12507,0.0394
12508,1.0
12509,0.349
12510,0.0
12511,0.007
12512,0.307
12513,0.1288
12514,0.0866
12515,0.7246
12516,0.287
12517,0.5866
12518,0.1796
12519,0.7074
12520,0.0
12521,0.0002
12522,0.1612
12523,0.1636
12524,0.4008
12525,0.9176
12526,0.0394
12527,0.1358
12528,0.0024
12529,0.4636
12530,0.2596
12531,0.134
12532,1.0
12533,0.0
12534,0.3706
12535,0.1256
12536,0.001
12537,0.9122
12538,0.45315
12539,0.2148
12540,0.0088
12541,0.8252
12542,0.0
12543,0.0
12544,0.0
12545,0.011
12546,0.0934
12547,0.0
12548,0.0018
12549,0.012
12550,0.032
12551,0.3408
12552,0.9536
12553,0.0
12554,0.6336
12555,0.1244
12556,0.0
12557,0.085
12558,0.0862
12559,1.0
12560,0.2854
12561,0.3254
12562,0.5012
12563,0.0016
12564,0.2008
12565,0.024
12566,0.9996
12567,0.0896
12568,0.0004
12569,0.3058
12570,0.0
12571,0.0006
12572,0.0138
12573,0.0162
12574,0.2679
12575,0.071
12576,0.3956
12577,0.0028
12578,0.0034
12579,1.0
12580,0.2018
12581,0.367
12582,0.7464
12583,0.001
12584,0.052716666666666676
12585,0.0866
12586,0.0902
12587,0.6816
12588,1.0
12589,0.0008
12590,0.269
12591,0.8348
12592,0.2776
12593,0.8538
12594,0.0
12595,0.1332
12596,0.044
12597,0.362
12598,0.0664
12599,0.3238
12600,0.2684
12601,0.0118
12602,0.2652
12603,0.0
12604,0.268
12605,0.2302
12606,0.1624
12607,0.0918
12608,0.0002
12609,0.8264
12610,0.6352
12611,0.0
12612,0.3798
12613,0.24
12614,0.0024
12615,0.158
12616,0.0
12617,0.0
12618,0.3064
12619,1.0
12620,0.2426
12621,0.048
12622,0.0762
12623,0.0002
12624,0.0398
12625,0.176
12626,0.0006
12627,0.2484
12628,0.9364
12629,0.9364
12630,0.1704
12631,0.015
12632,0.0
12633,0.0052
12634,0.5946
12635,0.0146
12636,0.0164
12637,0.9998
12638,1.0
12639,0.0116
12640,0.0482
12641,0.0
12642,0.0
12643,0.0078
12644,0.0
12645,1.0
12646,0.4052
12647,0.0
12648,0.0006
12649,0.0142
12650,0.4734
12651,0.5168
12652,0.089
12653,0.7142
12654,0.5162
12655,0.0
12656,0.3946
12657,0.0008
12658,0.0024
12659,0.1532
12660,0.0442
12661,0.1446
12662,0.0
12663,0.0746
12664,0.0
12665,0.146
12666,0.0008
12667,0.402
12668,0.47999857142857155
12669,0.1362
12670,0.4296
12671,0.5208
12672,1.0
12673,0.2876
12674,0.0256
12675,0.046
12676,0.0618
12677,0.0384
12678,0.5548
12679,0.0002
12680,0.1356
12681,0.522
12682,0.2512
12683,0.0024
12684,0.1278
12685,0.0028
12686,0.1668
12687,0.0
12688,0.4958
12689,0.0024
12690,0.4026
12691,0.0078
12692,0.3096
12693,0.0078
12694,0.0018
12695,0.0488
12696,0.9024
12697,0.5806
12698,0.0026
12699,0.0544
12700,0.8966
12701,0.0064
12702,0.0098
12703,0.0
12704,0.9178
12705,0.2542
12706,0.1246
12707,0.201
12708,0.0
12709,0.007
12710,0.3606
12711,0.2458
12712,0.066
12713,0.0
12714,0.7498
12715,0.0
12716,0.8184
12717,0.0194
12718,0.2622
12719,0.0
12720,0.0
12721,0.0562
12722,0.1126
12723,0.002
12724,0.4568
12725,0.0084
12726,0.308
12727,0.0358
12728,0.0636
12729,0.3182
12730,0.1392
12731,0.0188
12732,0.0012
12733,0.217
12734,0.137
12735,0.0046
12736,0.0002
12737,0.5434
12738,0.2414
12739,0.385
12740,1.0
12741,0.0
12742,0.2174
12743,0.0096
12744,0.0
12745,0.0
12746,0.0
12747,0.0156
12748,0.023
12749,0.1724
12750,0.1506
12751,0.765
12752,1.0
12753,0.0
12754,0.0
12755,0.3164
12756,0.0
12757,1.0
12758,0.0182
12759,0.0
12760,0.001
12761,0.0092
12762,0.0
12763,0.3092
12764,0.0002
12765,0.0
12766,0.565
12767,0.0
12768,0.8858
12769,0.779
12770,0.0104
12771,0.4057
12772,0.1784
12773,0.4254
12774,1.0
12775,0.2666
12776,0.219
12777,0.003
12778,0.7282
12779,0.2686
12780,0.0004
12781,0.0874
12782,0.0002
12783,0.0084
12784,0.4258
12785,0.4496
12786,0.1684
12787,0.0006
12788,0.0078
12789,0.001
12790,0.0
12791,0.3884
12792,0.0002
12793,0.0072
12794,0.5764
12795,0.0318
12796,1.0
12797,1.0
12798,0.0
12799,0.3652
12800,0.1096
12801,0.049
12802,0.0312
12803,0.0008
12804,1.0
12805,0.0036
12806,0.0092
12807,0.4368
12808,1.0
12809,0.0008
12810,0.2294
12811,0.3194
12812,0.0
12813,0.2614
12814,0.087
12815,0.8884
12816,0.3228
12817,0.198
12818,0.585
12819,0.0584
12820,0.1106
12821,0.008
12822,0.0946
12823,0.002
12824,0.0092
12825,0.0
12826,0.581
12827,0.2520857142857143
12828,1.0
12829,0.0
12830,0.4602
12831,0.2192
12832,0.3706
12833,0.0
12834,0.0
12835,0.2514
12836,0.003
12837,0.566
12838,0.4492
12839,0.6584
12840,0.0158
12841,0.0
12842,0.0082
12843,0.4778
12844,0.0
12845,0.1428
12846,0.854
12847,0.001
12848,0.9038
12849,0.0012
12850,0.0
12851,0.3282
12852,0.2922
12853,0.9996
12854,0.0
12855,0.1018
12856,0.0182
12857,0.1666
12858,0.755
12859,0.0
12860,0.0214
12861,0.0062
12862,0.221
12863,0.0098
12864,0.0
12865,0.038
12866,0.5558
12867,0.2392
12868,0.7164
12869,0.0002
12870,0.0174
12871,0.3336
12872,0.0168
12873,0.3174
12874,0.6578
12875,0.657
12876,0.0086
12877,1.0
12878,0.0
12879,0.7238
12880,0.802
12881,0.1716
12882,0.2288
12883,0.0038
12884,0.1588
12885,0.4978
12886,0.0012
12887,0.0336
12888,0.0248
12889,0.2162
12890,0.0002
12891,0.0064
12892,0.0
12893,0.0
12894,0.0
12895,0.3074
12896,0.0
12897,0.0808
12898,0.3842
12899,0.0
12900,0.006
12901,0.7166
12902,0.0834
12903,0.0002
12904,0.6656
12905,0.0
12906,0.0346
12907,1.0
12908,0.411
12909,0.0
12910,0.3124
12911,0.0012
12912,0.0
12913,0.7178
